Package,Module,Smell,Class/Module,Line no,File,Details
nyanp_nyaggle.examples.kaggle-plasticc,kaggle_plasticc,Broken modularization,kaggle_plasticc,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/examples/kaggle-plasticc/kaggle_plasticc.py,Module 'kaggle_plasticc' contains only data members without any method implementations.
nyanp_nyaggle.examples.wine-quality,wine-quality,Broken modularization,wine-quality,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/examples/wine-quality/wine-quality.py,Module 'wine-quality' contains only data members without any method implementations.
nyanp_nyaggle.nyaggle,environment,Multifaceted abstraction,environment,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/nyaggle/environment.py,"Class 'environment' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nyanp_nyaggle.nyaggle.experiment,run,Multifaceted abstraction,ExpeimentProxy,35,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/nyaggle/experiment/run.py,"Class 'ExpeimentProxy' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nyanp_nyaggle.nyaggle.feature.category_encoder,target_encoder,Broken hierarchy,KFoldEncoderWrapper,14,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/nyaggle/feature/category_encoder/target_encoder.py,Class 'KFoldEncoderWrapper' and its superclass 'BaseFeaturizer' may not share a proper 'IS-A' relationship.
nyanp_nyaggle.nyaggle.feature.nlp,bert,Broken hierarchy,BertSentenceVectorizer,14,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/nyaggle/feature/nlp/bert.py,Class 'BertSentenceVectorizer' and its superclass 'BaseFeaturizer' may not share a proper 'IS-A' relationship.
nyanp_nyaggle.nyaggle.testing,util,Multifaceted abstraction,util,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/nyaggle/testing/util.py,"Class 'util' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nyanp_nyaggle.tests.experiment,test_experiment,Multifaceted abstraction,test_experiment,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/tests/experiment/test_experiment.py,"Class 'test_experiment' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nyanp_nyaggle.tests.experiment,test_run,Insufficient modularization,test_run,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/tests/experiment/test_run.py,"Module 'test_run' is insufficiently modularized with NOPM: 31, WMC: 42, NOM: 32."
nyanp_nyaggle.tests.feature,test_groupby,Multifaceted abstraction,test_groupby,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/tests/feature/test_groupby.py,"Class 'test_groupby' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nyanp_nyaggle.tests.feature_store,test_feature_store,Multifaceted abstraction,test_feature_store,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/tests/feature_store/test_feature_store.py,"Class 'test_feature_store' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nyanp_nyaggle.tests.validation,test_cross_validate,Multifaceted abstraction,test_cross_validate,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/tests/validation/test_cross_validate.py,"Class 'test_cross_validate' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nyanp_nyaggle.tests.validation,test_split,Multifaceted abstraction,test_split,1,/Volumes/BrokeExt/NICHE/nyanp_nyaggle/tests/validation/test_split.py,"Class 'test_split' has a high LCOM value of 1, indicating it may have multiple responsibilities."
