Package,Module,Smell,Class/Module,Line no,File,Details
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit,transformer,Wide hierarchy,Transformer,0,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/transformer.py,Class 'Transformer' has a wide hierarchy with 29 direct subclasses.
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.expected_context_framework.demos,demo_text_pipelines,Multifaceted abstraction,demo_text_pipelines,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/expected_context_framework/demos/demo_text_pipelines.py,"Class 'demo_text_pipelines' has a high LCOM value of 1, indicating it may have multiple responsibilities."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.model,backendMapper,Rebellious hierarchy,MemMapper,137,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/model/backendMapper.py,"Class 'MemMapper' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: get_collection_ids, count_entries."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.model,backendMapper,Rebellious hierarchy,DBMapper,219,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/model/backendMapper.py,"Class 'DBMapper' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: get_collection_ids, count_entries."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.model,corpus,Insufficient modularization,Corpus,16,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/model/corpus.py,"Class 'Corpus' is insufficiently modularized with NOPM: 54, WMC: 234, NOM: 59."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.model,corpus,Insufficient modularization,corpus,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/model/corpus.py,"Module 'corpus' is insufficiently modularized with NOPM: 0, WMC: 234, NOM: 0."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.model,corpusUtil,Multifaceted abstraction,corpusUtil,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/model/corpusUtil.py,"Class 'corpusUtil' has a high LCOM value of 1, indicating it may have multiple responsibilities."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.model,corpus_helpers,Insufficient modularization,corpus_helpers,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/model/corpus_helpers.py,"Module 'corpus_helpers' is insufficiently modularized with NOPM: 31, WMC: 184, NOM: 32."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.paired_prediction,util,Multifaceted abstraction,util,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/paired_prediction/util.py,"Class 'util' has a high LCOM value of 1, indicating it may have multiple responsibilities."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.politeness_collections.politeness_api.features,politeness_strategies,Multifaceted abstraction,politeness_strategies,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/politeness_collections/politeness_api/features/politeness_strategies.py,"Class 'politeness_strategies' has a high LCOM value of 1, indicating it may have multiple responsibilities."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.politeness_collections.politeness_cscw_zh,strategy_extractor,Multifaceted abstraction,strategy_extractor,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/politeness_collections/politeness_cscw_zh/strategy_extractor.py,"Class 'strategy_extractor' has a high LCOM value of 1, indicating it may have multiple responsibilities."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.prompt_types,promptTypes,Multifaceted abstraction,promptTypes,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/prompt_types/promptTypes.py,"Class 'promptTypes' has a high LCOM value of 1, indicating it may have multiple responsibilities."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.speakerConvoDiversity,speakerConvoDiversity2,Multifaceted abstraction,speakerConvoDiversity2,1,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/speakerConvoDiversity/speakerConvoDiversity2.py,"Class 'speakerConvoDiversity2' has a high LCOM value of 1, indicating it may have multiple responsibilities."
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.tests.bag_of_words,test_bow_transformer,Broken hierarchy,TestWithDB,54,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/tests/bag_of_words/test_bow_transformer.py,Class 'TestWithDB' and its superclass 'TestBoWTransformer' may not share a proper 'IS-A' relationship.
CornellNLP_Cornell-Conversational-Analysis-Toolkit.convokit.tests.bag_of_words,test_bow_transformer,Broken hierarchy,TestWithMem,62,/Volumes/BrokeExt/NICHE/CornellNLP_Cornell-Conversational-Analysis-Toolkit/convokit/tests/bag_of_words/test_bow_transformer.py,Class 'TestWithMem' and its superclass 'TestBoWTransformer' may not share a proper 'IS-A' relationship.
