Package,Module,Smell,Class/Module,Line no,File,Details
fizyr_keras-retinanet,setup,Multifaceted abstraction,BuildExtension,6,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/setup.py,"Class 'BuildExtension' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.backend,backend,Multifaceted abstraction,backend,1,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/backend/backend.py,"Class 'backend' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.models,__init__,Wide hierarchy,Backbone,0,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/models/__init__.py,Class 'Backbone' has a wide hierarchy with 6 direct subclasses.
fizyr_keras-retinanet.keras_retinanet.models,densenet,Multifaceted abstraction,DenseNetBackbone,31,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/models/densenet.py,"Class 'DenseNetBackbone' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.models,effnet,Multifaceted abstraction,EfficientNetBackbone,24,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/models/effnet.py,"Class 'EfficientNetBackbone' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.models,mobilenet,Multifaceted abstraction,MobileNetBackbone,24,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/models/mobilenet.py,"Class 'MobileNetBackbone' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.models,resnet,Multifaceted abstraction,ResNetBackbone,26,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/models/resnet.py,"Class 'ResNetBackbone' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.models,senet,Multifaceted abstraction,SeBackbone,24,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/models/senet.py,"Class 'SeBackbone' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.models,vgg,Multifaceted abstraction,VGGBackbone,25,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/models/vgg.py,"Class 'VGGBackbone' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.preprocessing,generator,Insufficient modularization,Generator,39,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/preprocessing/generator.py,"Class 'Generator' is insufficiently modularized with NOPM: 26, WMC: 51, NOM: 29."
fizyr_keras-retinanet.keras_retinanet.preprocessing,generator,Wide hierarchy,Generator,0,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/preprocessing/generator.py,Class 'Generator' has a wide hierarchy with 6 direct subclasses.
fizyr_keras-retinanet.keras_retinanet.preprocessing,open_images,Multifaceted abstraction,open_images,1,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/preprocessing/open_images.py,"Class 'open_images' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.keras_retinanet.utils,config,Multifaceted abstraction,config,1,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/keras_retinanet/utils/config.py,"Class 'config' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.tests.bin,test_train,Multifaceted abstraction,test_train,1,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/tests/bin/test_train.py,"Class 'test_train' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.tests.layers,test_filter_detections,Multifaceted abstraction,TestFilterDetections,24,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/tests/layers/test_filter_detections.py,"Class 'TestFilterDetections' has a high LCOM value of 1, indicating it may have multiple responsibilities."
fizyr_keras-retinanet.tests.preprocessing,test_generator,Multifaceted abstraction,TestFilterAnnotations,110,/Volumes/BrokeExt/NICHE/fizyr_keras-retinanet/tests/preprocessing/test_generator.py,"Class 'TestFilterAnnotations' has a high LCOM value of 1, indicating it may have multiple responsibilities."
